Label,Longitude,Latitude,406.993408203125,415.8389892578125,423.7847595214844,431.3346862792969,438.6568908691406,446.01470947265625,453.38946533203125,460.73175048828125,468.09844970703125,475.31884765625,482.54815673828125,489.7948303222656,497.0586853027344,504.51171875,512.04638671875,519.5437622070312,527.3052978515625,535.0525512695312,542.8851318359375,550.9146118164062,559.020263671875,567.2061157226562,575.48681640625,583.8441162109375,592.3389892578125,601.014404296875,609.9581909179688,618.719970703125,627.7784423828125,636.67626953125,645.9638061523438,655.4187622070312,664.8941040039062,674.46435546875,684.1372680664062,694.1283569335938,703.7369995117188,713.7268676757812,723.8799438476562,733.9552001953125,744.1495361328125,754.4696044921875,764.8564453125,775.2734985351562,785.6595458984375,796.1270141601562,806.7110595703125,817.31103515625,827.9194946289062,838.5272216796875,849.2100219726562,859.97314453125,870.7425537109375,881.4560546875,892.0809326171875,1008.644287109375,1018.5357055664062,1029.343994140625,1037.98779296875,1047.675048828125,1057.57373046875,1067.7947998046875,1078.216064453125,1088.760986328125,1099.277587890625
P281,-3.40834,-26.69999,0.021001713924735377,0.0187406025767353,0.019055336024442274,0.01628623384856428,0.014814716939548354,0.015250926454791348,0.013580630526171027,0.011703273118796112,0.009723765381902269,0.009304120784959645,0.008796129957081726,0.007054052715826473,0.005474863837858168,0.0046990734974576565,0.003437378886913048,0.00213979362005097,0.001833342631494192,0.0019354929610131133,0.0018747549272451064,0.001648367710473428,0.0006903632687688815,-0.00015996920398328451,-4.125395616400018e-05,-0.00013512182653274696,-0.0008253267557146865,-0.0008142834768477825,-0.0004360511756560659,-0.000587896260076104,-0.0005050716685742612,-0.00048574593055716875,-0.00062102609667683,-0.0010213449556023685,-0.0007590670825132206,-8.542707163164409e-05,-8.542707163164409e-05,-5.781887446436318e-05,0.00022654555635860663,0.0010078575361925773,0.0004750193308641071,0.00025139293380915806,0.00027347949154298,-0.0002538370743520313,-0.0011455818428551257,-0.000571331341775741,3.328817618765412e-05,-0.0007314588853459536,-0.0003283792067036856,-0.0003090534686865931,-0.0007425021642128576,-0.0005464839643251895,-0.0008363700345816044,-0.00104619233305292,-0.0009026297077830703,-0.0006624383924277583,-0.0003256183869869561,0.0022060532932524496,0.0009747276995918375,-0.00036426986302115494,-0.0009109121669332587,-0.0012670579103911395,-0.0011096911865376563,-0.0006182652769601005,-0.0003835956010382474,-0.00012131772794909956,0.0004584544125637441
P282,-3.41011,-26.6999969999999,0.02078360916711388,0.020976866547284825,0.01976486669164132,0.015573942361648503,0.015110124649238228,0.015814133677003822,0.014096903813199127,0.011573514592109903,0.010251081947797287,0.010024694731025602,0.009130189142805792,0.0075233920676702065,0.006662016316051136,0.005709533513780035,0.0038984357796065933,0.0026643493662292655,0.002907301501301307,0.003169579374390455,0.0026201762507616216,0.00253183001982632,0.001979666076480757,0.0009277937644074641,0.0008311650743219878,0.0008919031080900086,0.0002293063760753361,2.5005717037479558e-05,0.0001271560465564009,0.00024034965494224014,0.000513670806898292,0.00043360703511319265,0.00045017195341355565,9.67870296723905e-05,0.0004170421168128158,0.0009360762235576525,0.0008504908123390942,0.0010023358967591184,0.0011265727840118755,0.0017753654174429007,0.0014744360683195679,0.0010603131108103958,0.001179028358629694,0.0006986457279190561,-0.00039187806018842197,0.00043636785482992213,0.0008532516320558098,-3.8493136447270704e-05,0.0005385181843488435,0.00052471408576521,3.8809815621113075e-05,0.0003397391647444459,0.00028176195069315457,-4.953641531417474e-05,3.6048995904383596e-05,0.0002624362126760621,0.0005937345786834053,0.0026146546113281627,0.001631802792173065,0.0003783906407786308,-6.886215333126722e-05,-0.0004940283897073572,-0.00048574593055716875,-5.781887446436318e-05,5.813555363820555e-05,0.0004142812970961002,0.000960923601008204
P283,-3.411894,-26.7000009999999,0.01914368225537756,0.018541823557130903,0.018773732413336033,0.015090798911221136,0.014436484638356645,0.015104603009804776,0.013530935771269924,0.0115431455752259,0.009472530787680039,0.009290316686376004,0.008989387337252672,0.007457132394468741,0.006181633685340485,0.005198781866185387,0.003915000697906956,0.0022888778847542784,0.002346855098805556,0.002628458709911796,0.0023054428030546414,0.002051447389115682,0.0013557208205002835,0.0003921947393622782,0.0005109099871815626,0.0004142812970961002,-0.00038083478132151793,-0.00033114002642041507,-0.00015168674483310995,-0.0002621195335022197,-0.00011303526879891113,-2.6024801298013545e-06,0.0001271560465564009,-0.00028696691095277116,0.00015752506344041128,0.0007704270405539809,0.0006047778575503093,0.00031213096757716496,0.0006627550716016006,0.0012259622938140674,0.0010023358967591184,0.0003977163787957233,0.0009747276995918375,0.00047778015058083656,-0.000587896260076104,0.00030108768871024705,0.0006047778575503093,-0.00030629264896986363,0.00016304670287385636,0.00016028588315714076,-0.00017101248285020243,4.1570635337842554e-05,-0.0002538370743520313,-0.00030353182925313416,-0.0002538370743520313,-0.00013512182653274696,0.00037562982106190135,0.0035919847910498015,0.0023910282142731998,0.0010768780291107727,0.0003645865421949973,-5.50580547476337e-05,-8.542707163164409e-05,9.954784938911998e-05,0.00043636785482992213,0.0008090785165881659,0.001156941800895872
P284,-3.413688,-26.7000039999999,0.018218807650273748,0.01719730435508446,0.017492712064774332,0.0139754277456631,0.013541979050136835,0.014199054142718055,0.012517714935230816,0.010836375727743583,0.009210252914590898,0.00897006159923558,0.008136294044783783,0.006639929758317301,0.00538927842663961,0.004389861689184135,0.0029045406815845776,0.0015489782006712222,0.0016897800062243423,0.002090098865149881,0.001838864270927651,0.0013722857388006465,0.0007731878602707104,-0.000146165105399651,-0.0002842060912360417,-0.00040844297848879885,-0.0009495636429674437,-0.0008943472486328818,-0.0007480238036463166,-0.0007563062627964912,-0.00045813773338988784,-0.0004912675699906277,-0.0004885067502738982,-0.0009578461021176321,-0.0007507846233630461,-0.0001765341222836614,-0.000146165105399651,-9.647035049854813e-05,0.00027347949154298,0.0005937345786834053,0.0002790011309764251,8.440798737102684e-06,3.8809815621113075e-05,-0.00039463887990515145,-0.0011787116794558516,-0.00031457510812005207,0.0001851332606076922,-0.0009633677415510772,-0.0004112037982055283,-0.00034770494472077806,-0.0008860647894827073,-0.000582374620642645,-0.0008308483951481455,-0.001002019217585276,-0.0008722606908990599,-0.0006679600318612033,-0.0002372721560516683,0.002617415431044892,0.001576586397838503,4.1570635337842554e-05,-0.0005906570797928334,-0.0010599964316365534,-0.001040670693619461,-0.0007038506881786727,-0.00045813773338988784,-9.094871106508917e-05,0.0001105911282560379
P285,-3.415499,-26.700002,0.018028311089819525,0.017373996816955034,0.017893030923699864,0.014279117914503162,0.014486179393257748,0.015043864976036762,0.013022944943392005,0.011145587536017097,0.009547072920031693,0.009215774554024357,0.008594590117760599,0.0070485310763930276,0.006303109752876512,0.005229150883069397,0.0035588549544490755,0.002269552146737186,0.0023275293607884634,0.002716804940847084,0.0020762947665662335,0.0020486865693989526,0.001179028358629694,0.0002486321140924286,0.0005081491674648331,0.00040599883794591174,-0.0005161149474411791,-0.0003283792067036856,8.440798737102684e-06,-6.334051389782214e-05,0.0002762403112597095,0.00027347949154298,0.0005053883477481175,2.9191593036437258e-06,2.224489732075008e-05,0.0006020170378335798,0.0007124498265027035,0.00042256375624627474,0.0009139896658238306,0.0012176798346638928,0.0009857709784587554,0.000709689006785974,0.0009360762235576525,0.00027071867182625053,-0.0005520056037586346,0.0003507824436113499,0.0008007960574379913,-0.000146165105399651,0.00043360703511319265,0.0005219532660484805,0.0001243952268396714,0.00031489178729389444,-0.00012131772794909956,-0.00033114002642041507,-0.00015444756454983943,0.0001409601451400344,0.0005219532660484805,0.0029818436336529613,0.0015848688569886915,0.00046397605199718917,-0.00019862068001748334,-0.0007452629839295871,-0.0007397413444961282,-0.00036150904330442546,-9.647035049854813e-05,0.0001547642437236818,0.0004556935928470146
P286,-3.417322,-26.699994,0.01938939521016634,0.01743197403100632,0.017777076495597295,0.015005213500002577,0.014345377587704627,0.01477054382408071,0.013017423303958553,0.011460320983724064,0.009392467015894933,0.00912466750337234,0.008837542252832647,0.007117551569311223,0.00575094580953095,0.005165652029584661,0.0036582444642512674,0.002335811819938652,0.002374463295972837,0.0025069826423757685,0.0024904177240754055,0.0022723129664539155,0.0015020442654868488,0.0006544726124514122,0.0007014065476357856,0.0006020170378335798,-0.0002372721560516683,-0.00016549084341674347,2.9191593036437258e-06,-0.000342183305287333,-8.124119563260312e-06,0.00016856834230731532,0.00020721981834151415,-0.0003090534686865931,3.052735647092464e-05,0.0006599942518848712,0.0005523222829324909,0.0004722585111473776,0.0008891422883732791,0.0012839395078653587,0.0009968142573256594,0.0008035568771547208,0.00091675048554056,0.00034249998446117536,-0.00045813773338988784,0.0004142812970961002,0.0008449691729056352,-3.0210677297082267e-05,0.00020721981834151415,0.00019617653947459623,-0.00023175051661820933,-8.124119563260312e-06,-0.00018205576171710647,-0.00032285756727022663,-0.0002069031391676579,-1.364575899671927e-05,0.000519192446331751,0.0027637388760314574,0.001789169516026548,0.0004750193308641071,-0.00027592363208585324,-0.0005299190460248127,-0.00045261609395644276,-0.00030629264896986363,-1.364575899671927e-05,0.00046397605199718917,0.0008035568771547208
P287,-3.419132,-26.6999929999999,0.019052575204725544,0.016907418284828037,0.016835636972193112,0.014259792176486062,0.013790452824642335,0.014798152021247991,0.012862817399821792,0.01089987458122832,0.009928066040940133,0.009605050134082978,0.008691218807846068,0.007040248617242839,0.005792358105281864,0.004815027925560225,0.0032910554419264687,0.001871994107528377,0.0021894883749520727,0.0023551375579557443,0.001974144437047312,0.0019354929610131133,0.0012784178684318998,0.0002762403112597095,0.0002293063760753361,0.0002182630972084182,-0.0004967892094240867,-0.0006790033107281213,-0.0002648803532189492,9.954784938911998e-05,9.67870296723905e-05,-0.00019309904058402438,-0.00017101248285020243,-0.0005575272431920936,-0.0003559874038709665,0.00016580752259058584,0.00046397605199718917,0.0003673473619117268,0.0006848416293354226,0.0013281126233330026,0.0008118393363048954,0.0003949555590789938,0.0007787094997041694,0.0002458712943756991,-0.000828087575431416,0.0002762403112597095,0.0005440398237823024,-0.00013512182653274696,0.0005053883477481175,0.000306609328143706,-0.0002676411729356787,-0.0001572083842665689,-0.0003449441250040486,-0.0006955682290284843,-0.0004940283897073572,-0.00013788264624946256,0.0003342175253109869,0.00295699625620241,0.0017118665639581643,0.0005302357251986689,-0.00015996920398328451,-0.000604461178376467,-0.0005575272431920936,-0.0002510762546353018,2.224489732075008e-05,0.0003231742464440829,0.0004280853956797337
P288,-3.420925,-26.699999,0.018428629948745057,0.01762247059146054,0.0180752450250039,0.01486993333388291,0.0141438377483835,0.014326051849687535,0.013000858385658183,0.011333323276754584,0.009464248328529858,0.009008713075269771,0.00844826667277402,0.007181050422795959,0.006115374012139019,0.005046936781765363,0.0035643765938825206,0.0023937890339899293,0.002487656904358676,0.00259532887331107,0.002374463295972837,0.0022612696875869975,0.0013998939359679274,0.0001878940803244078,0.0003977163787957233,0.00047778015058083656,-0.00031733592783678155,-0.00036426986302115494,-8.818789134837357e-05,-0.00013236100681601748,0.00018237244089096272,0.00027347949154298,0.00018237244089096272,-0.0004029213390553399,0.00012991686627313037,0.0007980352377212618,0.0006102994969837683,0.0003811514604953603,0.0008946639278067381,0.001380568197950821,0.0008311650743219878,0.0006517117927346827,0.0008615340912059982,0.00021274145777495923,-0.0005464839643251895,0.00038943391964554874,0.0005053883477481175,-0.0002538370743520313,0.0001437209648567639,1.1201618453832163e-05,-0.00010475280964873657,8.574375080548646e-05,-0.0002510762546353018,-0.00022622887718476425,-0.0001572083842665689,-0.00013512182653274696,9.40262099556749e-05,0.002857606746400204,0.0016179986935894175,0.00036182572247826783,-0.0002842060912360417,-0.0007259372459124946,-0.0006017003586597375,-0.0002538370743520313,-0.00011855690823237008,0.0001989373591913257,0.0005440398237823024
P289,-3.422723,-26.699994,0.018828948807670595,0.017633513870327452,0.017655600428061274,0.01438126824402209,0.013997514303396921,0.015046625795753492,0.013296266095348057,0.011131783437433457,0.009077733568187966,0.009182644717423624,0.008600111757194051,0.006617843200583479,0.005822727122165874,0.005019328584598082,0.003616832168500353,0.0023054428030546414,0.002368941656539378,0.002559438216993601,0.0019934701750644046,0.0018416250906443665,0.0012811786881486292,-2.192821814689383e-05,0.00021274145777495923,0.0003921947393622782,-0.00043881199537279536,-0.0005133541277244497,-0.00038083478132151793,-0.0002069031391676579,9.954784938911998e-05,-5.50580547476337e-05,0.00012163440712294193,-0.00036150904330442546,-0.00013788264624946256,0.0004915842491644701,0.0005329965449153845,0.0005826912998164874,0.0007731878602707104,0.0010630739305271253,0.0008477299926223647,0.0006793199899019636,0.0008615340912059982,0.0001381993254233188,-0.00046642019254007627,0.0003811514604953603,0.0004915842491644701,-0.000336661665853874,0.00023758883522551066,0.00013267768598985985,-0.00023451133633493881,4.709227477130151e-05,-0.0002980101898196752,-0.0002980101898196752,-0.00021794641803457582,-7.990543219818513e-05,0.00030108768871024705,0.0026809142845296285,0.0014965226260533898,0.0001851332606076922,-0.00030353182925313416,-0.0008308483951481455,-0.000811522657131053,-0.00040568215877206937,-0.00033390084613714455,-8.124119563260312e-06,0.0004115204773793707
P290,-3.424526,-26.6999879999999,0.017951008137751148,0.017155892059333537,0.0177080560026791,0.01436470332572172,0.013889842334444541,0.014199054142718055,0.012470781000046442,0.010993742451597066,0.009538790460881512,0.009066690289321055,0.008415136836173287,0.007123073208744668,0.00589174761508407,0.0046935518580241975,0.003354554295411219,0.0020652514876993294,0.0019713836173305826,0.002159119358068076,0.0019713836173305826,0.0018692332878116474,0.0012646137698482662,0.00015752506344041128,0.0003839122802120898,0.00025691457324260314,-0.0006734816712946623,-0.0005299190460248127,-0.0002648803532189492,-0.0005105933080077202,-0.0001157960885156406,-7.438379276472618e-05,0.0001381993254233188,-0.00038083478132151793,-0.0003697915024546,0.00022378473664187715,0.0002624362126760621,0.0003369783450277164,0.0005716480209495833,0.0010023358967591184,0.0008642949109227277,0.0005274749054819394,0.0006765591701852341,0.0001989373591913257,-0.0007148939670455767,0.00028452277040988405,0.00041980293652954526,-0.0002924885503862301,0.0003259350661607985,5.261391420474659e-05,-0.0003283792067036856,9.126539023894542e-05,-0.000336661665853874,-0.00046918101225680575,-0.00032009674755349715,-0.00014892592511638048,0.0002762403112597095,0.0033628367545613935,0.001800212794893452,0.00014648178457349337,-0.0003256183869869561,-0.0006237869163935594,-0.0005464839643251895,-0.00028696691095277116,-9.923117021527761e-05,0.00035630408304480887,0.0007124498265027035
